Account_ID,Customer_Name,Age,Gender,City,State,Account_Type,Balance,Branch_ID,IFSC_Code,Transaction_ID,Transaction_Type,Transaction_Amount,Transaction_Date,Loan_Status,Loan_Amount,Credit_Score,Debit_Card,Net_Banking,Mobile_Banking,Last_Login,KYC_Status,PAN_Number,Aadhar_Number,Email,Phone_Number,Nominee_Name,Account_Open_Date,Interest_Rate,Overdraft_Limit,Account_Status
ACC105511,Arjun Singh,25,Female,Delhi,UP,Current,837383.28,BR237,IFSC93973,TXN1646201,Debit,39261.21,2022-04-26,Active,318487.95,873,No,Yes,Yes,2020-01-20,Pending,CXUD3LXK3B,616232197705,5M2OLJ@bankmail.com,8925427225,Kavya Gupta,2022-05-25,2.21,113336.19,Active
ACC105512,Rahul Kumar,45,Female,Pune,UP,Current,506032.07,BR336,IFSC64568,TXN4369446,Credit,49621.88,2024-10-05,Closed,418850.37,622,Yes,Yes,Yes,2018-08-01,Verified,ES7WX7AA56,604489614726,G5HYH4@bankmail.com,8703160701,Amit Patel,2019-04-12,4.92,143003.99,Inactive
ACC105513,Anjali Singh,68,Male,Bhopal,MH,Savings,363978.69,BR111,IFSC55405,TXN2409946,Credit,34649.05,2025-02-28,Pending,225307.12,618,Yes,No,No,2021-05-27,Pending,8UCSYA46BS,787853240170,CNC4MW@bankmail.com,6533695693,Priya Gupta,2019-06-20,2.28,166903.72,Inactive
ACC105514,Priya Verma,24,Male,Delhi,UP,Current,612915.35,BR654,IFSC85801,TXN9069435,Debit,23466.39,2018-03-14,Pending,7255.3,361,No,Yes,No,2018-01-27,Verified,BQJBL4F83I,529470201204,FCXIK0@bankmail.com,7066569900,Arjun Jain,2023-11-26,4.86,34260.76,Active
ACC105515,Sneha Patel,59,Male,Mumbai,UP,Current,607904.05,BR249,IFSC30679,TXN3999229,Debit,23330.16,2023-03-28,Active,171444.97,650,No,No,Yes,2019-08-29,Pending,HNNWY7CQC2,258382841131,LYCZNS@bankmail.com,6737083608,Amit Sharma,2025-08-01,4.85,89915.04,Active
ACC105516,Vikas Gupta,30,Male,Mumbai,RJ,Current,473794.28,BR257,IFSC99264,TXN8918606,Credit,18698.36,2026-03-12,Pending,499719.05,636,No,No,Yes,2025-03-10,Verified,1UIMSMAA2X,783510375987,YHFOPK@bankmail.com,9666962198,Sneha Singh,2018-05-17,7.33,176421.23,Inactive
ACC105517,Rahul Kumar,58,Female,Bhopal,MH,Current,982535.42,BR443,IFSC19224,TXN7261430,Debit,31302.42,2019-01-10,Active,288231.8,818,No,Yes,No,2025-08-28,Pending,O5KAE3EQXQ,351997158984,U3F302@bankmail.com,6067366232,Kavya Patel,2023-11-26,8.8,25959.29,Active
ACC105518,Arjun Patel,40,Female,Pune,RJ,Current,769136.07,BR684,IFSC64846,TXN4004554,Credit,49774.64,2022-11-03,Closed,54273.18,433,No,No,No,2018-10-10,Pending,OHUE4Y3HYN,511410434062,AHX8X4@bankmail.com,7411523658,Priya Singh,2025-08-06,3.99,96002.68,Inactive
ACC105519,Anjali Singh,19,Male,Indore,DL,Current,669411.79,BR692,IFSC57444,TXN3319460,Credit,31133.01,2018-06-27,Active,87182.14,400,Yes,No,No,2021-06-24,Verified,682BAFPGBL,869749710581,4Z3CLO@bankmail.com,8474414931,Sneha Sharma,2018-05-24,2.75,150260.8,Active
ACC105520,Amit Patel,27,Male,Lucknow,UP,Current,235316.3,BR201,IFSC79557,TXN3634141,Debit,30986.78,2024-07-04,Closed,173251.56,809,No,No,No,2021-03-20,Verified,SRBOEWGRZN,423362510123,8MNV05@bankmail.com,9566488868,Rahul Kumar,2024-03-27,3.02,62345.73,Inactive
ACC105521,Rahul Sharma,44,Male,Bhopal,DL,Current,444171.19,BR273,IFSC79009,TXN3255604,Credit,32203.07,2019-02-07,Pending,477558.12,576,Yes,Yes,Yes,2025-05-28,Pending,Z1A6KWCJ0P,982794363665,HELEPO@bankmail.com,7926174368,Amit Kumar,2018-01-19,5.81,132176.3,Inactive
ACC105522,Rohit Sharma,58,Female,Indore,RJ,Current,309075.57,BR126,IFSC18244,TXN1476016,Credit,11282.56,2018-04-16,Closed,329962.83,336,Yes,No,Yes,2021-02-27,Verified,GZGWQ4JL3C,315983445060,GNGW9L@bankmail.com,9316276181,Rohit Jain,2018-01-17,6.46,145044.56,Active
ACC105523,Priya Singh,57,Female,Mumbai,RJ,Current,921737.86,BR584,IFSC22507,TXN3361994,Credit,17948.08,2021-03-24,Active,114360.26,623,No,No,Yes,2020-02-14,Pending,M5GVJ82XNR,854720301800,4X9XVT@bankmail.com,8752060320,Anjali Jain,2022-02-24,5.71,103833.71,Active
ACC105524,Sneha Jain,50,Female,Indore,DL,Current,673927.83,BR422,IFSC90360,TXN6749572,Credit,39391.72,2018-09-25,Active,480184.66,691,Yes,Yes,Yes,2022-05-28,Pending,0VI3DVRYEH,754219421703,KBT8F9@bankmail.com,6503220115,Sneha Gupta,2018-01-12,7.93,96519.52,Inactive
ACC105525,Amit Jain,73,Female,Mumbai,MH,Savings,143223.01,BR875,IFSC48656,TXN3848672,Debit,38541.76,2025-01-25,Pending,446498.01,655,Yes,Yes,No,2020-01-25,Pending,D4NFXSCHZ7,282082408775,WVLPLN@bankmail.com,7680042137,Sneha Verma,2021-12-22,3.02,181677.58,Active
ACC105526,Sneha Verma,37,Male,Mumbai,MH,Savings,183105.56,BR401,IFSC86590,TXN9170339,Debit,39294.86,2019-09-07,Closed,134199.64,694,Yes,Yes,Yes,2024-08-19,Pending,G7D8BH04PK,482762040945,OOSICU@bankmail.com,8569484267,Rahul Kumar,2022-12-17,7.71,141072.76,Inactive
ACC105527,Kavya Patel,31,Female,Indore,MH,Savings,717632.61,BR655,IFSC56150,TXN3753120,Debit,48403.51,2023-09-10,Closed,326150.76,338,No,Yes,Yes,2021-10-03,Pending,L01IIMDOLW,148599245619,BAX8Y1@bankmail.com,6053461994,Priya Verma,2018-07-25,7.24,171399.25,Active
ACC105528,Arjun Gupta,21,Male,Pune,DL,Savings,778510.57,BR345,IFSC59885,TXN2906128,Debit,8848.92,2023-10-29,Pending,77232.06,386,No,Yes,No,2021-05-29,Verified,FQXBAOORBU,786281338653,4QN3AM@bankmail.com,9386293366,Rohit Verma,2019-02-24,8.19,75770.7,Active
ACC105529,Kavya Verma,32,Female,Lucknow,RJ,Savings,188705.81,BR656,IFSC83110,TXN2163640,Credit,46841.23,2022-02-23,Active,459554.27,853,No,No,No,2020-01-25,Verified,WWTOZOL2WQ,312631686595,J8XVWG@bankmail.com,6769423986,Rahul Verma,2024-11-15,8.01,129606.86,Inactive
ACC105530,Arjun Gupta,27,Female,Indore,MP,Current,90958.04,BR576,IFSC57336,TXN6510992,Debit,13944.14,2018-07-11,Pending,73770.03,565,Yes,Yes,No,2021-03-22,Pending,SXCMU3PBFU,527711377402,PVNTYU@bankmail.com,7809178741,Neha Gupta,2018-10-08,2.43,34567.68,Inactive
ACC105531,Arjun Kumar,30,Female,Mumbai,MP,Savings,462424.33,BR918,IFSC33324,TXN3328964,Credit,29663.3,2022-08-20,Active,454281.12,679,Yes,No,Yes,2022-02-20,Verified,C6Q5955A3A,780912198348,ACTA54@bankmail.com,7171358407,Amit Gupta,2019-02-05,2.9,192864.06,Inactive
ACC105532,Rahul Verma,22,Male,Bhopal,MP,Savings,500498.22,BR478,IFSC92533,TXN9516883,Debit,20540.25,2024-05-26,Pending,101942.97,857,No,No,Yes,2022-05-10,Verified,LYSIIJ1AD9,319080404846,DOHWM4@bankmail.com,9319276907,Amit Sharma,2026-01-23,2.68,72579.96,Inactive
ACC105533,Sneha Verma,25,Male,Lucknow,RJ,Current,485122.48,BR942,IFSC46976,TXN9348324,Debit,36420.45,2022-08-14,Closed,449311.74,316,No,No,Yes,2026-02-18,Verified,CAK6VMI43G,632815994442,E4VMZA@bankmail.com,7215691862,Priya Singh,2022-06-19,5.29,32048.46,Inactive
ACC105534,Kavya Singh,62,Female,Pune,DL,Current,166834.06,BR659,IFSC12939,TXN5316989,Credit,6709.52,2024-09-02,Closed,71143.65,786,No,No,No,2020-10-19,Verified,FZ8QW9X8W7,218079035136,1540JC@bankmail.com,8490933379,Kavya Sharma,2025-08-15,3.79,61315.28,Active
ACC105535,Sneha Jain,36,Male,Bhopal,MP,Current,390622.46,BR877,IFSC33448,TXN8476207,Credit,29426.8,2019-08-05,Active,44176.17,837,No,No,Yes,2025-08-13,Verified,RE2CBYE7KB,586817573674,0VDAPY@bankmail.com,6973780532,Amit Gupta,2020-03-28,6.44,14572.2,Inactive
ACC105536,Sneha Jain,47,Female,Indore,DL,Savings,169134.73,BR352,IFSC29795,TXN3566439,Debit,24671.39,2025-09-25,Closed,5700.25,778,Yes,No,No,2018-01-15,Verified,VLKG2TB21W,910434183706,3DY8GD@bankmail.com,8527471078,Arjun Gupta,2021-07-09,8.69,162892.15,Inactive
ACC105537,Priya Singh,66,Male,Pune,DL,Current,307354.24,BR302,IFSC69159,TXN7840118,Credit,23007.52,2019-06-13,Active,436539.81,355,Yes,Yes,No,2023-04-26,Verified,VXTQR293OM,251803895237,1RUKW7@bankmail.com,6422244365,Amit Sharma,2018-05-26,4.12,27088.87,Active
ACC105538,Sneha Patel,52,Male,Jaipur,MH,Current,376415.79,BR700,IFSC30823,TXN3561868,Credit,11948.51,2022-10-07,Pending,2050.09,482,No,No,No,2022-07-05,Verified,Z336CRB4Q5,285414374313,YSNKKM@bankmail.com,8846710825,Vikas Patel,2024-09-08,8.25,90562.85,Active
ACC105539,Arjun Verma,32,Female,Bhopal,MH,Savings,669983.33,BR798,IFSC26903,TXN8150414,Debit,38679.53,2023-05-18,Closed,482892.97,474,Yes,No,Yes,2024-06-30,Pending,GYY7ZISU9Z,867937806446,09P7F5@bankmail.com,7603260994,Kavya Verma,2018-12-31,8.1,123869.42,Active
ACC105540,Rahul Kumar,64,Female,Bhopal,DL,Savings,882306.71,BR964,IFSC47012,TXN7026489,Credit,6484.89,2023-09-12,Active,172804.88,599,Yes,No,Yes,2021-09-18,Verified,0DBJ1KVWQ3,402510209477,TFQQW9@bankmail.com,6725341228,Neha Verma,2023-04-22,3.15,107835.81,Inactive
ACC105541,Kavya Verma,70,Male,Pune,RJ,Current,676541.57,BR941,IFSC63966,TXN6053159,Debit,2347.98,2018-02-28,Pending,427169.3,323,No,Yes,Yes,2021-09-24,Verified,QY7US6SX0M,335634492260,WR2OVE@bankmail.com,8021537330,Rohit Patel,2020-03-25,4.38,48195.29,Inactive
ACC105542,Rahul Gupta,37,Female,Jaipur,MP,Current,597070.0,BR383,IFSC62520,TXN4534230,Debit,18303.8,2020-07-08,Pending,91623.99,621,Yes,No,No,2026-01-04,Pending,CBEYBY62F4,892986973906,5BS5DY@bankmail.com,8119633953,Sneha Kumar,2018-06-14,8.83,79458.27,Active
ACC105543,Kavya Verma,45,Female,Lucknow,DL,Current,70260.47,BR116,IFSC70538,TXN7301163,Credit,29414.81,2024-05-21,Active,237468.78,661,Yes,No,No,2023-09-06,Verified,5AHM3JAIQP,504846807696,QJDG17@bankmail.com,9432557980,Sneha Verma,2021-01-05,8.27,165323.87,Active
ACC105544,Priya Sharma,72,Female,Bhopal,UP,Savings,571095.54,BR245,IFSC37605,TXN3174358,Credit,4882.11,2023-11-23,Active,354388.19,358,Yes,Yes,Yes,2024-10-15,Pending,6PEKOIU3QV,556147223031,XS4CDD@bankmail.com,9617707368,Neha Gupta,2024-07-28,7.5,161299.25,Inactive
ACC105545,Arjun Verma,19,Female,Delhi,DL,Current,401155.98,BR117,IFSC16425,TXN9200010,Debit,27749.1,2018-03-03,Active,447364.46,409,No,No,Yes,2022-07-29,Verified,JVUPGICHH2,106343541462,CGET62@bankmail.com,8827905881,Kavya Kumar,2018-09-17,5.79,83884.33,Inactive
ACC105546,Arjun Singh,27,Male,Delhi,UP,Savings,979620.91,BR299,IFSC88645,TXN9650690,Debit,5416.6,2025-09-20,Pending,282280.59,364,Yes,No,No,2020-09-27,Pending,UHXEBY02G2,440801559407,HYZQER@bankmail.com,9115744838,Neha Gupta,2019-05-02,4.83,53291.9,Active
ACC105547,Amit Patel,73,Female,Delhi,UP,Current,239704.95,BR335,IFSC28462,TXN6350776,Credit,46216.0,2022-12-29,Pending,214132.17,525,No,Yes,Yes,2025-03-30,Pending,CFIP0NEU01,399312995293,ZQQZCU@bankmail.com,9848116543,Vikas Jain,2019-09-06,5.96,162418.05,Inactive
ACC105548,Sneha Singh,67,Female,Pune,MH,Savings,416573.59,BR825,IFSC88005,TXN7560177,Credit,10731.01,2024-08-12,Active,373440.36,447,Yes,Yes,Yes,2021-01-03,Verified,LD1Q1UBON6,227636669902,5FAC40@bankmail.com,6192933365,Kavya Singh,2021-03-14,3.23,40243.9,Inactive
ACC105549,Kavya Jain,20,Male,Lucknow,RJ,Savings,427755.69,BR940,IFSC70283,TXN3176195,Credit,13247.56,2024-08-26,Pending,142933.39,304,No,No,Yes,2019-07-23,Verified,1TRKVXDTNY,386706588345,V0EQ3A@bankmail.com,6844821790,Vikas Kumar,2026-02-11,4.02,84714.45,Active
ACC105550,Rahul Jain,59,Male,Delhi,MP,Current,75945.77,BR808,IFSC15756,TXN2365870,Credit,8762.71,2024-01-31,Closed,29356.17,866,No,No,Yes,2022-10-11,Verified,W28U5M7MXN,137277607054,FOTG88@bankmail.com,8916974203,Kavya Sharma,2018-09-04,7.23,157852.38,Active
ACC105551,Vikas Singh,27,Female,Indore,UP,Current,895397.05,BR371,IFSC81446,TXN8699318,Credit,49656.0,2020-10-22,Pending,373052.1,679,No,Yes,No,2023-10-15,Verified,AAFTMOC1GC,362075792809,112GCK@bankmail.com,7983681692,Rohit Singh,2022-03-23,4.94,11249.69,Inactive
ACC105552,Kavya Gupta,27,Male,Indore,DL,Savings,316710.32,BR301,IFSC96829,TXN2354057,Debit,1397.18,2022-09-26,Pending,47682.67,704,Yes,No,Yes,2025-12-11,Verified,TUYP0XEM4M,268028253109,AIFNRP@bankmail.com,7923318194,Amit Kumar,2026-02-09,7.99,107465.77,Active
ACC105553,Kavya Sharma,65,Male,Bhopal,MP,Savings,364926.91,BR244,IFSC68592,TXN2949528,Debit,33406.6,2024-04-18,Closed,431576.76,886,No,No,Yes,2024-07-12,Pending,8P7FXO4MU3,375714437024,NW2A1J@bankmail.com,6341349076,Rahul Gupta,2020-11-03,4.59,40883.74,Inactive
ACC105554,Anjali Verma,21,Male,Bhopal,MP,Savings,653049.79,BR580,IFSC46305,TXN6778278,Credit,17907.62,2022-11-23,Closed,22181.89,576,No,Yes,Yes,2020-11-10,Verified,RS3TV5HQUV,929920823661,UVXQSS@bankmail.com,8024770200,Sneha Singh,2018-11-01,3.02,142710.24,Inactive
ACC105555,Neha Verma,51,Male,Pune,MH,Savings,756102.94,BR122,IFSC31703,TXN4732671,Debit,2854.36,2024-11-30,Closed,47730.4,807,No,No,Yes,2022-06-02,Pending,4SJZFJVHXM,597538661377,XEDCOF@bankmail.com,9100965094,Kavya Kumar,2020-05-11,7.0,116167.58,Active
ACC105556,Priya Verma,39,Female,Lucknow,MP,Current,826840.13,BR426,IFSC72947,TXN4103056,Credit,6064.73,2023-07-31,Pending,229816.33,456,No,Yes,No,2023-03-22,Pending,KOWRDRTTAB,269513906711,AKP4WC@bankmail.com,7882637266,Sneha Jain,2024-09-27,6.48,75299.53,Active
ACC105557,Priya Gupta,30,Female,Bhopal,MP,Savings,37035.44,BR483,IFSC93952,TXN2452966,Debit,21020.8,2018-09-24,Active,341861.28,405,Yes,No,Yes,2019-10-14,Verified,VURCSA88LO,162630663847,D1I26W@bankmail.com,9462943414,Priya Gupta,2021-08-12,6.38,118490.18,Active
ACC105558,Priya Patel,37,Male,Jaipur,UP,Current,308636.07,BR727,IFSC15409,TXN8930730,Debit,20565.05,2024-03-10,Pending,491754.42,651,Yes,Yes,No,2026-02-12,Verified,THP7HQ8CQD,875050565416,X0KX62@bankmail.com,9841881405,Neha Singh,2025-08-12,8.56,198329.91,Active
ACC105559,Priya Gupta,36,Female,Mumbai,DL,Current,380142.85,BR208,IFSC27698,TXN7046071,Debit,18291.94,2019-09-21,Active,26102.29,826,No,No,No,2018-11-29,Pending,AQCTQC0A86,568274554919,69J4Y4@bankmail.com,6610421864,Priya Jain,2023-08-05,2.89,59322.02,Inactive
ACC105560,Sneha Sharma,34,Female,Bhopal,MP,Current,997264.57,BR595,IFSC65347,TXN4368819,Credit,21536.61,2021-01-01,Pending,15205.17,454,No,No,No,2020-03-17,Pending,134NLH65BR,428152274994,OMHZHO@bankmail.com,8677172017,Neha Jain,2021-01-05,6.05,95860.79,Inactive
ACC105561,Arjun Singh,55,Female,Mumbai,MP,Savings,672690.12,BR815,IFSC72593,TXN3898037,Credit,20285.96,2022-05-24,Pending,239576.06,581,Yes,No,Yes,2024-04-30,Verified,NTKWUPN49S,235917679652,M1MOHV@bankmail.com,6521254335,Vikas Patel,2024-02-11,6.8,191998.85,Inactive
ACC105562,Rohit Gupta,75,Female,Pune,UP,Savings,960761.35,BR454,IFSC67031,TXN8119370,Credit,39101.25,2024-04-18,Pending,409744.48,810,No,No,Yes,2021-09-13,Pending,D5E9Q32G29,298456833105,IWHRNV@bankmail.com,7247889730,Anjali Verma,2019-08-19,8.92,120217.95,Inactive
ACC105563,Vikas Kumar,57,Male,Jaipur,UP,Savings,823918.27,BR958,IFSC71605,TXN8704122,Debit,28536.67,2020-10-30,Closed,20222.62,362,Yes,Yes,Yes,2024-01-22,Verified,8PSQLNU0BM,145929879899,E8CKL8@bankmail.com,8324249904,Neha Gupta,2018-04-11,7.46,88917.92,Active
ACC105564,Anjali Jain,24,Male,Delhi,RJ,Current,958213.79,BR842,IFSC66988,TXN6046526,Credit,7930.09,2022-08-15,Active,85181.84,648,Yes,Yes,No,2025-10-08,Verified,05CWO1LVZ8,896655000518,MNVV5I@bankmail.com,8220618825,Neha Patel,2023-01-08,8.24,44987.14,Active
ACC105565,Sneha Kumar,37,Female,Bhopal,MP,Current,395835.69,BR109,IFSC62994,TXN7537962,Debit,26208.49,2019-11-07,Pending,46301.63,614,Yes,No,No,2018-03-18,Verified,MZN30YSSVF,217294029514,VS4K7V@bankmail.com,6386828813,Amit Kumar,2019-07-18,8.96,43930.25,Active
ACC105566,Arjun Gupta,60,Male,Indore,MH,Current,466540.68,BR487,IFSC56559,TXN1456294,Debit,25483.99,2021-03-18,Active,255615.05,337,Yes,Yes,Yes,2019-08-23,Pending,FSIJLXLHMI,371241534576,7ATK0F@bankmail.com,6619519487,Amit Patel,2020-10-29,7.59,134568.36,Active
ACC105567,Arjun Singh,68,Female,Lucknow,UP,Savings,363249.67,BR765,IFSC76989,TXN7963296,Credit,28429.78,2024-05-27,Pending,361111.27,376,Yes,No,No,2021-03-19,Pending,X605N4B45S,258009826083,A08W92@bankmail.com,9953679562,Amit Verma,2021-11-02,5.67,85811.07,Inactive
ACC105568,Arjun Kumar,56,Male,Pune,MP,Savings,794257.57,BR547,IFSC27897,TXN2759773,Debit,17117.95,2024-01-17,Active,342974.3,312,Yes,No,No,2020-08-18,Verified,OXAKV7S39C,336286628676,U1N00B@bankmail.com,6613627870,Sneha Verma,2021-01-25,5.42,52951.34,Inactive
ACC105569,Priya Patel,45,Female,Pune,MP,Savings,627114.11,BR276,IFSC92571,TXN8251214,Credit,40750.04,2019-11-17,Closed,4030.49,501,Yes,No,No,2018-12-05,Verified,LQTH7W50JO,779733844797,4J6561@bankmail.com,8255528133,Vikas Sharma,2025-07-24,2.37,158900.45,Inactive
ACC105570,Rahul Verma,51,Male,Mumbai,DL,Savings,222442.54,BR117,IFSC30705,TXN4643472,Credit,49578.13,2019-01-27,Active,464779.03,511,Yes,Yes,No,2021-03-05,Pending,LUDSQ7LVTG,633557597016,T8DVPL@bankmail.com,9701980110,Priya Singh,2019-04-09,2.16,45501.49,Active
ACC105571,Amit Jain,68,Male,Mumbai,UP,Current,379331.21,BR114,IFSC95819,TXN2490350,Debit,35311.55,2024-04-07,Closed,235475.95,619,Yes,Yes,No,2025-05-16,Pending,NBP9REQZCS,822539880424,6KW4XT@bankmail.com,8220445761,Priya Kumar,2022-05-28,6.78,82680.5,Active
ACC105572,Sneha Gupta,63,Male,Pune,MH,Savings,585529.8,BR143,IFSC64857,TXN2378909,Debit,17499.76,2019-01-19,Active,475207.19,502,Yes,Yes,Yes,2021-03-15,Verified,AS8JPGKMBG,516179184800,BBG83T@bankmail.com,9424417297,Rahul Jain,2025-05-03,4.88,125332.95,Active
ACC105573,Priya Singh,32,Male,Mumbai,DL,Current,268039.74,BR784,IFSC76549,TXN9659233,Credit,48534.12,2019-02-14,Active,270491.72,544,No,No,Yes,2025-01-26,Verified,G6FA2QIINK,517001194252,9V2MX3@bankmail.com,7799233894,Neha Sharma,2023-12-09,2.01,112596.79,Active
ACC105574,Rahul Gupta,53,Male,Mumbai,UP,Savings,455049.6,BR802,IFSC25289,TXN7948914,Debit,11834.01,2023-01-13,Pending,26998.38,719,No,Yes,No,2022-01-19,Pending,HBQHF22TBQ,752508876412,J4WISK@bankmail.com,8395259531,Arjun Gupta,2019-05-10,5.11,111378.19,Active
ACC105575,Sneha Jain,26,Female,Delhi,DL,Savings,565704.59,BR310,IFSC33355,TXN5396293,Debit,16858.18,2019-10-19,Closed,44787.9,576,No,Yes,Yes,2022-05-30,Verified,EGGN9SDBL3,859805213329,VXCGRR@bankmail.com,9049192077,Rohit Gupta,2023-03-22,4.64,56829.56,Active
ACC105576,Vikas Gupta,60,Female,Indore,MH,Current,183235.26,BR322,IFSC29119,TXN5604496,Debit,10205.67,2020-05-24,Pending,279713.82,818,Yes,Yes,No,2020-07-07,Pending,D3GWXGTBIM,265972957248,LM5SBI@bankmail.com,6858683825,Arjun Sharma,2022-09-17,5.67,141253.8,Inactive
ACC105577,Arjun Singh,71,Female,Delhi,MP,Current,990673.94,BR506,IFSC23893,TXN8911152,Credit,23190.72,2025-02-04,Pending,11224.68,863,Yes,No,No,2022-07-10,Verified,7NE2IBR97H,280274767174,LI02F9@bankmail.com,9965660986,Neha Jain,2025-02-08,3.71,181154.68,Active
ACC105578,Vikas Sharma,55,Female,Indore,MP,Current,511841.65,BR821,IFSC60676,TXN2268331,Debit,19094.81,2019-03-27,Pending,447993.41,611,Yes,Yes,Yes,2022-11-24,Pending,D9KZIIPGNV,945531222137,6HLPBY@bankmail.com,6854708023,Kavya Kumar,2022-11-03,3.19,91585.68,Inactive
ACC105579,Rahul Sharma,27,Female,Lucknow,MH,Current,111955.12,BR513,IFSC26158,TXN3131546,Debit,30013.71,2025-05-27,Active,229989.52,884,No,No,No,2018-05-16,Verified,4A5W15LO5J,936817391752,0UDJYD@bankmail.com,9656474657,Vikas Sharma,2024-09-16,3.0,12943.32,Active
ACC105580,Amit Singh,49,Female,Indore,MH,Savings,725188.77,BR211,IFSC26873,TXN2435450,Debit,22285.34,2021-02-22,Pending,33254.08,708,Yes,Yes,No,2021-03-15,Pending,NWCU5I9OD2,422309604141,1Y6DUI@bankmail.com,7947037417,Rahul Sharma,2025-11-21,5.15,103510.5,Active
ACC105581,Kavya Singh,75,Male,Indore,DL,Current,549589.88,BR573,IFSC55486,TXN6999716,Debit,4302.87,2023-05-16,Active,63526.08,753,Yes,Yes,No,2025-03-14,Verified,BK8H4R6MS8,767336427091,MH488T@bankmail.com,8065949853,Sneha Singh,2023-03-23,4.95,73057.55,Active
ACC105582,Kavya Gupta,74,Female,Lucknow,MP,Current,337770.85,BR808,IFSC65701,TXN2919301,Credit,9067.38,2021-02-05,Closed,110844.61,377,No,No,Yes,2020-06-27,Pending,0IWHATV5Z9,792756721000,G995Y8@bankmail.com,8423544752,Sneha Singh,2024-11-15,4.3,171844.46,Active
ACC105583,Rohit Jain,22,Male,Delhi,DL,Current,572478.4,BR981,IFSC54005,TXN8953032,Debit,16101.82,2023-01-27,Pending,161987.74,658,Yes,Yes,Yes,2021-09-19,Verified,GBZQN4VC4R,223450883061,AFRLBZ@bankmail.com,9514303352,Anjali Sharma,2025-06-17,5.26,87112.76,Active
ACC105584,Arjun Sharma,42,Male,Pune,UP,Current,10513.85,BR946,IFSC74815,TXN4771897,Debit,34549.35,2024-04-26,Pending,242196.72,820,No,No,Yes,2019-05-29,Verified,1OO90IAKV8,766050417256,OGAX5A@bankmail.com,8038145422,Priya Kumar,2021-03-24,3.46,38168.68,Active
ACC105585,Priya Gupta,75,Female,Delhi,MH,Savings,713734.6,BR794,IFSC88766,TXN7041371,Credit,10543.44,2020-10-06,Active,349431.78,441,No,No,Yes,2023-08-29,Verified,TTJXWYG3KA,691688195180,E0NCYX@bankmail.com,9620223915,Priya Singh,2019-04-03,8.31,99587.62,Active
ACC105586,Amit Verma,55,Female,Bhopal,UP,Savings,660752.25,BR640,IFSC24254,TXN1876153,Debit,31015.33,2021-03-29,Pending,43181.71,832,No,Yes,No,2023-04-02,Verified,P5PQXY8Q79,466777769912,QIL3D8@bankmail.com,9448021807,Vikas Patel,2025-09-09,3.17,46879.81,Active
ACC105587,Rohit Jain,73,Female,Indore,DL,Current,329268.14,BR466,IFSC54588,TXN8484588,Debit,17452.73,2019-01-29,Pending,199281.24,784,Yes,No,No,2018-10-12,Verified,1A8VBAFS3F,943453374670,HPP5XT@bankmail.com,9150351617,Neha Patel,2022-01-24,4.12,158057.91,Active
ACC105588,Sneha Singh,69,Female,Jaipur,MH,Savings,908122.23,BR589,IFSC82496,TXN8418519,Credit,26459.39,2019-02-13,Pending,479843.65,379,No,No,No,2020-01-08,Verified,LH467YFOGS,242505430434,5JH74X@bankmail.com,9310878002,Sneha Jain,2021-11-02,6.17,25630.37,Inactive
ACC105589,Anjali Sharma,28,Female,Mumbai,UP,Current,180816.2,BR536,IFSC45824,TXN1454097,Credit,721.23,2023-04-24,Pending,354484.94,562,No,Yes,Yes,2024-11-12,Pending,LVWYJLNQWI,225558379723,WTDIBA@bankmail.com,6112685244,Neha Kumar,2019-06-11,8.19,103444.22,Inactive
ACC105590,Vikas Jain,61,Male,Bhopal,MH,Savings,103388.86,BR774,IFSC52779,TXN2716689,Debit,2625.52,2022-10-14,Closed,106295.7,790,Yes,Yes,Yes,2018-08-01,Verified,W1RPWDAAAD,489868195737,0E4B23@bankmail.com,9519584107,Rahul Patel,2020-04-05,3.42,11273.69,Inactive
ACC105591,Vikas Jain,61,Male,Indore,DL,Savings,550917.47,BR580,IFSC12235,TXN8912357,Credit,4352.71,2023-09-17,Closed,262739.16,861,Yes,No,Yes,2020-06-06,Pending,YOMFW18IG4,400547280339,DX4LUH@bankmail.com,8980315867,Amit Jain,2023-09-23,5.92,74839.11,Active
ACC105592,Priya Gupta,64,Male,Pune,MP,Current,453885.48,BR443,IFSC67905,TXN6326811,Debit,40637.77,2021-08-25,Closed,344528.58,349,Yes,No,Yes,2026-03-10,Verified,W8FGH2WBUI,849236049571,VGXSSV@bankmail.com,8918641233,Amit Patel,2021-06-15,3.66,170778.21,Active
ACC105593,Sneha Gupta,65,Male,Mumbai,DL,Current,84430.69,BR156,IFSC21624,TXN7995723,Debit,35017.93,2024-11-22,Pending,367042.6,756,Yes,No,No,2018-08-03,Verified,8JAXGYALF9,304588899150,4D39I0@bankmail.com,9624618148,Neha Gupta,2018-08-01,7.91,88963.05,Inactive
ACC105594,Vikas Sharma,48,Male,Jaipur,MP,Current,528356.02,BR428,IFSC50481,TXN1368141,Debit,23200.4,2023-12-17,Closed,295739.09,796,Yes,Yes,No,2023-06-16,Verified,B1XZPF8E0X,351406978298,LDVS5M@bankmail.com,6396230783,Arjun Gupta,2020-05-16,5.03,58382.56,Active
